000001,0.0000,0.2000,MICRO_ADJUST
000002,0.0000,0.2000,MICRO_ADJUST
000003,0.0000,0.2000,MICRO_ADJUST
000004,0.9000,0.2000,MICRO_ADJUST
000005,0.9000,0.2000,MICRO_ADJUST
000006,0.9000,0.2000,MICRO_ADJUST
000007,0.9000,0.2000,MICRO_ADJUST
000008,0.9000,0.2000,MICRO_ADJUST
000009,0.9000,0.2000,MICRO_ADJUST
000010,0.9000,0.2000,MICRO_ADJUST
000011,0.9000,0.2000,MICRO_ADJUST
000012,0.9000,0.2000,MICRO_ADJUST
000013,0.9000,0.2000,MICRO_ADJUST
000014,0.9000,0.2000,MICRO_ADJUST
000015,0.9000,0.2000,MICRO_ADJUST
000016,0.9000,0.2000,MICRO_ADJUST
000017,0.0000,0.2000,MICRO_ADJUST
000018,0.0000,0.2000,MICRO_ADJUST
000019,0.0000,0.2000,MICRO_ADJUST
000020,0.0000,0.2000,MICRO_ADJUST
000021,-0.9000,0.2000,MICRO_ADJUST
000022,-0.9000,0.2000,MICRO_ADJUST
000023,-0.9000,0.2000,MICRO_ADJUST
000024,-0.9000,0.2000,MICRO_ADJUST
000025,-0.9000,0.2000,MICRO_ADJUST
000026,-0.9000,0.2000,MICRO_ADJUST
000027,0.0000,0.2000,MICRO_ADJUST
000028,0.0000,0.2000,MICRO_ADJUST
000029,0.0000,0.2000,MICRO_ADJUST
000030,0.0000,0.2000,MICRO_ADJUST
000031,0.0000,0.2000,MICRO_ADJUST
000032,0.9000,0.2000,MICRO_ADJUST
000033,0.0000,0.2000,MICRO_ADJUST
000034,0.0000,0.2000,MICRO_ADJUST
000035,0.9000,0.2000,MICRO_ADJUST
000036,0.9000,0.2000,MICRO_ADJUST
000037,-0.9000,0.2000,MICRO_ADJUST
000038,-0.9000,0.2000,MICRO_ADJUST
000039,0.0000,0.2000,MICRO_ADJUST
000040,0.0000,0.2000,MICRO_ADJUST
000041,0.0000,0.2000,MICRO_ADJUST
000042,0.0000,0.2000,MICRO_ADJUST
000043,0.0000,0.2000,MICRO_ADJUST
000044,0.0000,0.2000,MICRO_ADJUST
000045,0.0000,0.2000,MICRO_ADJUST
000046,0.0000,0.2000,MICRO_ADJUST
000047,0.9000,0.2000,MICRO_ADJUST
000048,0.9000,0.2000,MICRO_ADJUST
000049,0.9000,0.2000,MICRO_ADJUST
000050,0.9000,0.2000,MICRO_ADJUST
000051,0.0000,0.2000,MICRO_ADJUST
000052,0.0000,0.2000,MICRO_ADJUST
000053,0.9000,0.2000,MICRO_ADJUST
000054,0.9000,0.2000,MICRO_ADJUST
000055,0.9000,0.2000,MICRO_ADJUST
000056,0.9000,0.2000,MICRO_ADJUST
000057,0.9000,0.2000,MICRO_ADJUST
000058,0.9000,0.2000,MICRO_ADJUST
000059,0.9000,0.2000,MICRO_ADJUST
000060,0.9000,0.2000,MICRO_ADJUST
000061,0.9000,0.2000,MICRO_ADJUST
000062,0.9000,0.2000,MICRO_ADJUST
000063,0.0000,0.2000,MICRO_ADJUST
000064,0.0000,0.2000,MICRO_ADJUST
000065,0.0000,0.2000,MICRO_ADJUST
000066,0.0000,0.2000,MICRO_ADJUST
000067,-0.9000,0.2000,MICRO_ADJUST
000068,-0.9000,0.2000,MICRO_ADJUST
000069,0.0000,0.2000,MICRO_ADJUST
000070,0.0000,0.2000,MICRO_ADJUST
000071,0.0000,0.2000,MICRO_ADJUST
000072,0.9000,0.2000,MICRO_ADJUST
000073,0.0000,0.2000,MICRO_ADJUST
000074,0.0000,0.2000,MICRO_ADJUST
000075,0.0000,0.2000,MICRO_ADJUST
000076,-0.9000,0.2000,MICRO_ADJUST
000077,-0.9000,0.2000,MICRO_ADJUST
000078,-0.9000,0.2000,MICRO_ADJUST
000079,0.0000,0.2000,MICRO_ADJUST
000080,0.0000,0.2000,MICRO_ADJUST
000081,0.0000,0.2000,MICRO_ADJUST
000082,0.9000,0.2000,MICRO_ADJUST
000083,0.9000,0.2000,MICRO_ADJUST
000084,0.9000,0.2000,MICRO_ADJUST
000085,0.9000,0.2000,MICRO_ADJUST
000086,0.9000,0.2000,MICRO_ADJUST
000087,0.9000,0.2000,MICRO_ADJUST
000088,0.0000,0.2000,MICRO_ADJUST
000089,0.0000,0.2000,MICRO_ADJUST
000090,0.0000,0.2000,MICRO_ADJUST
000091,0.0000,0.2000,MICRO_ADJUST
000092,0.0000,0.2000,MICRO_ADJUST
000093,0.0000,0.2000,MICRO_ADJUST
000094,0.0000,0.2000,MICRO_ADJUST
000095,0.0000,0.2000,MICRO_ADJUST
000096,0.0000,0.2000,MICRO_ADJUST
000097,0.0000,0.2000,MICRO_ADJUST
000098,0.0000,0.2000,MICRO_ADJUST
000099,0.0000,0.2000,MICRO_ADJUST
000100,0.0000,0.2000,MICRO_ADJUST
000101,0.0000,0.2000,MICRO_ADJUST
000102,0.0000,0.2000,MICRO_ADJUST
000103,0.0000,0.2000,MICRO_ADJUST
000104,0.0000,0.0000,MICRO_ADJUST
000105,0.0000,0.0000,MICRO_ADJUST
000106,0.0000,0.0000,MICRO_ADJUST
000107,0.0000,0.2000,MICRO_ADJUST
000108,0.0000,0.2000,MICRO_ADJUST
000109,0.0000,0.2000,LANE_CHANGE
000110,0.0000,0.2000,LANE_CHANGE
000111,0.0000,0.2000,LANE_CHANGE
000112,-0.9000,0.2000,LANE_CHANGE
000113,-0.9000,0.2000,LANE_CHANGE
000114,-0.9000,0.2000,LANE_CHANGE
000115,-0.9000,0.2000,LANE_CHANGE
000116,-0.9000,0.2000,LANE_CHANGE
000117,-0.9000,0.2000,LANE_CHANGE
000118,-0.9000,0.2000,LANE_CHANGE
000119,-0.9000,0.2000,LANE_CHANGE
000120,-0.9000,0.2000,LANE_CHANGE
000121,0.0000,0.2000,LANE_CHANGE
000122,0.0000,0.2000,LANE_CHANGE
000123,0.9000,0.2000,LANE_CHANGE
000124,0.9000,0.2000,LANE_CHANGE
000125,0.9000,0.2000,LANE_CHANGE
000126,0.9000,0.2000,LANE_CHANGE
000127,0.9000,0.2000,LANE_CHANGE
000128,0.9000,0.2000,LANE_CHANGE
000129,0.9000,0.2000,LANE_CHANGE
000130,0.9000,0.2000,LANE_CHANGE
000131,0.9000,0.2000,LANE_CHANGE
000132,0.9000,0.2000,LANE_CHANGE
000133,0.9000,0.2000,LANE_CHANGE
000134,0.9000,0.2000,LANE_CHANGE
000135,0.9000,0.2000,LANE_CHANGE
000136,0.9000,0.2000,LANE_CHANGE
000137,0.9000,0.2000,LANE_CHANGE
000138,0.9000,0.2000,LANE_CHANGE
000139,0.9000,0.2000,LANE_CHANGE
000140,0.9000,0.2000,LANE_CHANGE
000141,0.9000,0.2000,LANE_CHANGE
000142,0.9000,0.2000,LANE_CHANGE
000143,0.9000,0.2000,LANE_CHANGE
000144,0.9000,0.2000,LANE_CHANGE
000145,0.9000,0.2000,LANE_CHANGE
000146,0.9000,0.2000,LANE_CHANGE
000147,0.9000,0.2000,LANE_CHANGE
000148,0.9000,0.2000,LANE_CHANGE
000149,0.9000,0.2000,LANE_CHANGE
000150,0.9000,0.2000,LANE_CHANGE
000151,0.9000,0.2000,LANE_CHANGE
000152,0.9000,0.2000,LANE_CHANGE
000153,0.9000,0.2000,LANE_CHANGE
000154,0.9000,0.2000,LANE_CHANGE
000155,0.9000,0.2000,LANE_CHANGE
000156,0.9000,0.2000,LANE_CHANGE
000157,0.9000,0.2000,LANE_CHANGE
000158,0.9000,0.2000,LANE_CHANGE
000159,0.9000,0.2000,LANE_CHANGE
000160,0.9000,0.2000,LANE_CHANGE
000161,0.9000,0.2000,LANE_CHANGE
000162,0.9000,0.2000,LANE_CHANGE
000163,0.0000,0.2000,LANE_CHANGE
000164,0.0000,0.2000,LANE_CHANGE
000165,0.0000,0.2000,LANE_CHANGE
000166,0.0000,0.2000,LANE_CHANGE
000167,0.0000,0.2000,LANE_CHANGE
000168,0.0000,0.2000,LANE_CHANGE
000169,-0.9000,0.2000,LANE_CHANGE
000170,-0.9000,0.2000,LANE_CHANGE
000171,-0.9000,0.2000,LANE_CHANGE
000172,-0.9000,0.2000,LANE_CHANGE
000173,0.0000,0.2000,LANE_CHANGE
000174,0.0000,0.2000,LANE_CHANGE
000175,0.0000,0.2000,LANE_CHANGE
000176,0.0000,0.2000,LANE_CHANGE
000177,0.0000,0.2000,LANE_CHANGE
000178,-0.9000,0.2000,LANE_CHANGE
000179,-0.9000,0.2000,LANE_CHANGE
000180,-0.9000,0.2000,LANE_CHANGE
000181,-0.9000,0.2000,LANE_CHANGE
000182,0.0000,0.2000,LANE_CHANGE
000183,0.0000,0.2000,LANE_CHANGE
000184,0.0000,0.2000,LANE_CHANGE
000185,0.0000,0.2000,LANE_CHANGE
000186,0.0000,0.2000,LANE_CHANGE
000187,0.0000,0.2000,LANE_CHANGE
000188,0.0000,0.2000,LANE_CHANGE
000189,-0.9000,0.2000,LANE_CHANGE
000190,-0.9000,0.2000,LANE_CHANGE
000191,-0.9000,0.2000,LANE_CHANGE
000192,-0.9000,0.2000,LANE_CHANGE
000193,-0.9000,0.2000,LANE_CHANGE
000194,-0.9000,0.2000,LANE_CHANGE
000195,-0.9000,0.2000,LANE_CHANGE
000196,-0.9000,0.2000,LANE_CHANGE
000197,0.0000,0.2000,LANE_CHANGE
000198,0.0000,0.2000,LANE_CHANGE
000199,0.0000,0.2000,LANE_CHANGE
000200,0.0000,0.2000,LANE_CHANGE
000201,0.0000,0.2000,LANE_CHANGE
000202,0.9000,0.2000,LANE_CHANGE
000203,0.9000,0.2000,LANE_CHANGE
000204,0.9000,0.2000,LANE_CHANGE
000205,0.9000,0.2000,LANE_CHANGE
000206,0.9000,0.2000,LANE_CHANGE
000207,0.9000,0.2000,LANE_CHANGE
000208,0.9000,0.2000,LANE_CHANGE
000209,0.9000,0.2000,LANE_CHANGE
000210,0.9000,0.2000,LANE_CHANGE
000211,0.9000,0.2000,LANE_CHANGE
000212,0.9000,0.2000,LANE_CHANGE
000213,0.9000,0.2000,LANE_CHANGE
000214,0.9000,0.2000,LANE_CHANGE
000215,0.9000,0.2000,LANE_CHANGE
000216,0.9000,0.2000,LANE_CHANGE
000217,0.9000,0.2000,LANE_CHANGE
000218,0.9000,0.2000,LANE_CHANGE
000219,0.9000,0.2000,LANE_CHANGE
000220,0.9000,0.2000,LANE_CHANGE
000221,0.9000,0.2000,LANE_CHANGE
000222,0.9000,0.2000,LANE_CHANGE
000223,0.9000,0.2000,LANE_CHANGE
000224,0.9000,0.2000,LANE_CHANGE
000225,0.9000,0.2000,LANE_CHANGE
000226,0.9000,0.2000,LANE_CHANGE
000227,0.9000,0.2000,LANE_CHANGE
000228,0.9000,0.2000,LANE_CHANGE
000229,0.9000,0.2000,LANE_CHANGE
000230,0.9000,0.2000,LANE_CHANGE
000231,0.9000,0.2000,LANE_CHANGE
000232,0.9000,0.2000,LANE_CHANGE
000233,0.9000,0.2000,LANE_CHANGE
000234,0.9000,0.2000,LANE_CHANGE
000235,0.9000,0.2000,LANE_CHANGE
000236,0.9000,0.2000,LANE_CHANGE
000237,0.9000,0.2000,LANE_CHANGE
000238,0.9000,0.2000,LANE_CHANGE
000239,0.9000,0.2000,LANE_CHANGE
000240,0.9000,0.2000,LANE_CHANGE
000241,0.9000,0.2000,LANE_CHANGE
000242,0.9000,0.2000,LANE_CHANGE
000243,0.0000,0.2000,LANE_CHANGE
000244,0.0000,0.2000,LANE_CHANGE
000245,-0.9000,0.2000,LANE_CHANGE
000246,-0.9000,0.2000,LANE_CHANGE
000247,-0.9000,0.2000,LANE_CHANGE
000248,-0.9000,0.2000,LANE_CHANGE
000249,0.0000,0.2000,LANE_CHANGE
000250,0.0000,0.2000,LANE_CHANGE
000251,0.0000,0.2000,LANE_CHANGE
000252,-0.9000,0.2000,LANE_CHANGE
000253,-0.9000,0.2000,LANE_CHANGE
000254,-0.9000,0.2000,LANE_CHANGE
000255,-0.9000,0.2000,LANE_CHANGE
000256,0.0000,0.2000,LANE_CHANGE
000257,0.0000,0.2000,LANE_CHANGE
000258,0.0000,0.2000,LANE_CHANGE
000259,0.0000,0.2000,LANE_CHANGE
000260,-0.9000,0.2000,LANE_CHANGE
000261,-0.9000,0.2000,LANE_CHANGE
000262,0.0000,0.2000,LANE_CHANGE
000263,-0.9000,0.2000,LANE_CHANGE
000264,-0.9000,0.2000,LANE_CHANGE
000265,0.0000,0.2000,LANE_CHANGE
000266,0.0000,0.2000,LANE_CHANGE
000267,0.0000,0.2000,LANE_CHANGE
000268,0.0000,0.2000,LANE_CHANGE
000269,0.0000,0.2000,LANE_CHANGE
000270,0.0000,0.2000,LANE_CHANGE
000271,0.0000,0.2000,LANE_CHANGE
000272,0.0000,0.2000,LANE_CHANGE
000273,-0.9000,0.2000,LANE_CHANGE
000274,-0.9000,0.2000,LANE_CHANGE
000275,0.0000,0.2000,LANE_CHANGE
000276,0.0000,0.2000,LANE_CHANGE
000277,0.0000,0.2000,LANE_CHANGE
000278,0.9000,0.2000,LANE_CHANGE
000279,0.9000,0.2000,LANE_CHANGE
000280,0.9000,0.2000,LANE_CHANGE
000281,0.9000,0.2000,LANE_CHANGE
000282,0.9000,0.2000,LANE_CHANGE
000283,0.9000,0.2000,LANE_CHANGE
